#,Date-Time (PDT),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
5963,05/17/2024 23:20:00,15.18,0.00,,,,
5964,05/17/2024 23:25:00,15.14,0.00,,,,
5965,05/17/2024 23:30:00,15.18,0.00,,,,
5966,05/17/2024 23:35:00,15.18,0.00,,,,
5967,05/17/2024 23:40:00,15.18,0.00,,,,
5968,05/17/2024 23:45:00,15.18,0.00,,,,
5969,05/17/2024 23:50:00,15.18,0.00,,,,
5970,05/17/2024 23:55:00,15.10,0.00,,,,
5971,05/18/2024 00:00:00,15.18,0.00,,,,
5972,05/18/2024 00:05:00,15.14,0.00,,,,
5973,05/18/2024 00:10:00,15.14,0.00,,,,
5974,05/18/2024 00:15:00,15.10,0.00,,,,
5975,05/18/2024 00:20:00,15.06,0.00,,,,
5976,05/18/2024 00:25:00,15.10,0.00,,,,
5977,05/18/2024 00:30:00,15.10,0.00,,,,
5978,05/18/2024 00:35:00,15.06,0.00,,,,
5979,05/18/2024 00:40:00,15.10,0.00,,,,
5980,05/18/2024 00:45:00,15.06,0.00,,,,
5981,05/18/2024 00:50:00,15.06,0.00,,,,
5982,05/18/2024 00:55:00,15.01,0.00,,,,
5983,05/18/2024 01:00:00,15.06,0.00,,,,
5984,05/18/2024 01:05:00,15.01,0.00,,,,
5985,05/18/2024 01:10:00,14.97,0.00,,,,
5986,05/18/2024 01:15:00,14.93,0.00,,,,
5987,05/18/2024 01:20:00,14.97,0.00,,,,
5988,05/18/2024 01:25:00,14.84,0.00,,,,
5989,05/18/2024 01:30:00,14.93,0.00,,,,
5990,05/18/2024 01:35:00,14.84,0.00,,,,
5991,05/18/2024 01:40:00,14.93,0.00,,,,
5992,05/18/2024 01:45:00,14.88,0.00,,,,
5993,05/18/2024 01:50:00,14.88,0.00,,,,
5994,05/18/2024 01:55:00,14.93,0.00,,,,
5995,05/18/2024 02:00:00,14.88,0.00,,,,
5996,05/18/2024 02:05:00,14.88,0.00,,,,
5997,05/18/2024 02:10:00,14.80,0.00,,,,
5998,05/18/2024 02:15:00,14.84,0.00,,,,
5999,05/18/2024 02:20:00,14.84,0.00,,,,
6000,05/18/2024 02:25:00,14.84,0.00,,,,
6001,05/18/2024 02:30:00,14.84,0.00,,,,
6002,05/18/2024 02:35:00,14.84,0.00,,,,
6003,05/18/2024 02:40:00,14.80,0.00,,,,
6004,05/18/2024 02:45:00,14.84,0.00,,,,
6005,05/18/2024 02:50:00,14.80,0.00,,,,
6006,05/18/2024 02:55:00,14.80,0.00,,,,
6007,05/18/2024 03:00:00,14.75,0.00,,,,
6008,05/18/2024 03:05:00,14.71,0.00,,,,
6009,05/18/2024 03:10:00,14.71,0.00,,,,
6010,05/18/2024 03:15:00,14.71,0.00,,,,
6011,05/18/2024 03:20:00,14.71,0.00,,,,
6012,05/18/2024 03:25:00,14.71,0.00,,,,
6013,05/18/2024 03:30:00,14.67,0.00,,,,
6014,05/18/2024 03:35:00,14.75,0.00,,,,
6015,05/18/2024 03:40:00,14.71,0.00,,,,
6016,05/18/2024 03:45:00,14.71,0.00,,,,
6017,05/18/2024 03:50:00,14.67,0.00,,,,
6018,05/18/2024 03:55:00,14.63,0.00,,,,
6019,05/18/2024 04:00:00,14.67,0.00,,,,
6020,05/18/2024 04:05:00,14.63,0.00,,,,
6021,05/18/2024 04:10:00,14.58,0.00,,,,
6022,05/18/2024 04:15:00,14.63,0.00,,,,
6023,05/18/2024 04:20:00,14.58,0.00,,,,
6024,05/18/2024 04:25:00,14.58,0.00,,,,
6025,05/18/2024 04:30:00,14.54,0.00,,,,
6026,05/18/2024 04:35:00,14.54,0.00,,,,
6027,05/18/2024 04:40:00,14.54,0.00,,,,
6028,05/18/2024 04:45:00,14.54,0.00,,,,
6029,05/18/2024 04:50:00,14.50,0.00,,,,
6030,05/18/2024 04:55:00,14.45,0.00,,,,
6031,05/18/2024 05:00:00,14.50,0.00,,,,
6032,05/18/2024 05:05:00,14.45,0.00,,,,
6033,05/18/2024 05:10:00,14.45,0.00,,,,
6034,05/18/2024 05:15:00,14.45,0.00,,,,
6035,05/18/2024 05:20:00,14.41,0.22,,,,
6036,05/18/2024 05:25:00,14.41,0.90,,,,
6037,05/18/2024 05:30:00,14.37,2.25,,,,
6038,05/18/2024 05:35:00,14.37,6.52,,,,
6039,05/18/2024 05:40:00,14.33,21.15,,,,
6040,05/18/2024 05:45:00,14.33,40.62,,,,
6041,05/18/2024 05:50:00,14.33,64.58,,,,
6042,05/18/2024 05:55:00,14.33,122.96,,,,
6043,05/18/2024 06:00:00,14.28,160.00,,,,
6044,05/18/2024 06:05:00,14.28,180.88,,,,
6045,05/18/2024 06:10:00,14.24,215.36,,,,
6046,05/18/2024 06:15:00,14.28,287.60,,,,
6047,05/18/2024 06:20:00,14.24,470.24,,,,
6048,05/18/2024 06:25:00,14.24,702.08,,,,
6049,05/18/2024 06:30:00,14.24,879.36,,,,
6050,05/18/2024 06:35:00,14.20,1120.64,,,,
6051,05/18/2024 06:40:00,14.20,1207.04,,,,
6052,05/18/2024 06:45:00,14.20,1612.16,,,,
6053,05/18/2024 06:50:00,14.24,1430.40,,,,
6054,05/18/2024 06:55:00,14.24,1542.40,,,,
6055,05/18/2024 07:00:00,14.28,1812.48,,,,
6056,05/18/2024 07:05:00,14.28,2108.16,,,,
6057,05/18/2024 07:10:00,14.24,2170.88,,,,
6058,05/18/2024 07:15:00,14.20,2448.64,,,,
6059,05/18/2024 07:20:00,14.20,2848.00,,,,
6060,05/18/2024 07:25:00,14.20,3018.24,,,,
6061,05/18/2024 07:30:00,14.20,2968.32,,,,
6062,05/18/2024 07:35:00,14.20,3115.52,,,,
6063,05/18/2024 07:40:00,14.20,3870.72,,,,
6064,05/18/2024 07:45:00,14.24,4147.20,,,,
6065,05/18/2024 07:50:00,14.24,3267.84,,,,
6066,05/18/2024 07:55:00,14.20,4172.80,,,,
6067,05/18/2024 08:00:00,14.24,4677.12,,,,
6068,05/18/2024 08:05:00,14.28,5424.64,,,,
6069,05/18/2024 08:10:00,14.24,5946.88,,,,
6070,05/18/2024 08:15:00,14.28,5396.48,,,,
6071,05/18/2024 08:20:00,14.37,6883.84,,,,
6072,05/18/2024 08:25:00,14.45,7626.24,,,,
6073,05/18/2024 08:30:00,14.50,10073.60,,,,
6074,05/18/2024 08:35:00,14.54,9541.12,,,,
6075,05/18/2024 08:40:00,14.54,9592.32,,,,
6076,05/18/2024 08:45:00,14.67,9648.64,,,,
6077,05/18/2024 08:50:00,14.80,13020.16,,,,
6078,05/18/2024 08:55:00,14.84,12651.52,,,,
6079,05/18/2024 09:00:00,14.93,13532.16,,,,
6080,05/18/2024 09:05:00,15.06,18037.76,,,,
6081,05/18/2024 09:10:00,15.23,16460.80,,,,
6082,05/18/2024 09:15:00,15.27,20433.92,,,,
6083,05/18/2024 09:20:00,15.44,15523.84,,,,
6084,05/18/2024 09:25:00,15.83,29624.32,,,,
6085,05/18/2024 09:30:00,15.83,22138.88,,,,
6086,05/18/2024 09:35:00,15.87,22558.72,,,,
6087,05/18/2024 09:40:00,16.26,23490.56,,,,
6088,05/18/2024 09:45:00,16.60,17003.52,,,,
6089,05/18/2024 09:50:00,16.81,14566.40,,,,
6090,05/18/2024 09:55:00,16.90,24832.00,,,,
6091,05/18/2024 10:00:00,17.20,44400.64,,,,
6092,05/18/2024 10:05:00,17.50,21370.88,,,,
6093,05/18/2024 10:10:00,18.02,28436.48,,,,
6094,05/18/2024 10:15:00,17.76,42209.28,,,,
6095,05/18/2024 10:20:00,18.06,44769.28,,,,
6096,05/18/2024 10:25:00,17.89,18606.08,,,,
6097,05/18/2024 10:30:00,18.32,45015.04,,,,
6098,05/18/2024 10:35:00,18.44,32399.36,,,,
6099,05/18/2024 10:40:00,18.32,45035.52,,,,
6100,05/18/2024 10:45:00,18.57,49745.92,,,,
6101,05/18/2024 10:50:00,18.92,55726.08,,,,
6102,05/18/2024 10:55:00,19.65,56791.04,,,,
6103,05/18/2024 11:00:00,19.95,63836.16,,,,
6104,05/18/2024 11:05:00,20.98,65617.92,,,,
6105,05/18/2024 11:10:00,20.98,62812.16,,,,
6106,05/18/2024 11:15:00,20.93,64491.52,,,,
6107,05/18/2024 11:20:00,22.56,66560.00,,,,
6108,05/18/2024 11:25:00,22.78,49377.28,,,,
6109,05/18/2024 11:30:00,22.91,73154.56,,,,
6110,05/18/2024 11:35:00,24.75,85483.52,,,,
6111,05/18/2024 11:40:00,25.48,89374.72,,,,
6112,05/18/2024 11:45:00,25.44,92651.52,,,,
6113,05/18/2024 11:50:00,25.74,89538.56,,,,
6114,05/18/2024 11:55:00,24.97,84213.76,,,,
6115,05/18/2024 12:00:00,25.18,79953.92,,,,
6116,05/18/2024 12:05:00,26.51,89538.56,,,,
6117,05/18/2024 12:10:00,27.15,90644.48,,,,
6118,05/18/2024 12:15:00,26.51,87121.92,,,,
6119,05/18/2024 12:20:00,27.75,85524.48,,,,
6120,05/18/2024 12:25:00,28.48,97648.64,,,,
6121,05/18/2024 12:30:00,30.33,97894.40,,,,
6122,05/18/2024 12:35:00,30.24,88678.40,,,,
6123,05/18/2024 12:40:00,29.64,104243.20,,,,
6124,05/18/2024 12:45:00,29.13,102850.56,,,,
6125,05/18/2024 12:50:00,28.95,99123.20,,,,
6126,05/18/2024 12:55:00,28.61,101048.32,,,,
6127,05/18/2024 13:00:00,28.53,100597.76,,,,
6128,05/18/2024 13:05:00,29.90,102809.60,,,,
6129,05/18/2024 13:10:00,28.05,102236.16,,,,
6130,05/18/2024 13:15:00,29.56,101416.96,,,,
6131,05/18/2024 13:20:00,29.38,99450.88,,,,
6132,05/18/2024 13:25:00,28.53,99491.84,,,,
6133,05/18/2024 13:30:00,28.18,100106.24,,,,
6134,05/18/2024 13:35:00,28.14,99409.92,,,,
6135,05/18/2024 13:40:00,27.58,99491.84,,,,
6136,05/18/2024 13:45:00,28.65,99655.68,,,,
6137,05/18/2024 13:50:00,27.28,100106.24,,,,
6138,05/18/2024 13:55:00,27.11,98836.48,,,,
6139,05/18/2024 14:00:00,26.94,98549.76,,,,
6140,05/18/2024 14:05:00,27.07,97771.52,,,,
6141,05/18/2024 14:10:00,26.55,85442.56,,,,
6142,05/18/2024 14:15:00,26.12,34232.32,,,,
6143,05/18/2024 14:20:00,25.18,96337.92,,,,
6144,05/18/2024 14:25:00,25.74,39587.84,,,,
6145,05/18/2024 14:30:00,26.21,94904.32,,,,
6146,05/18/2024 14:35:00,25.78,46469.12,,,,
6147,05/18/2024 14:40:00,25.27,95477.76,,,,
6148,05/18/2024 14:45:00,23.72,37068.80,,,,
6149,05/18/2024 14:50:00,24.79,92938.24,,,,
6150,05/18/2024 14:55:00,24.32,36628.48,,,,
6151,05/18/2024 15:00:00,23.59,33781.76,,,,
6152,05/18/2024 15:05:00,23.59,40488.96,,,,
6153,05/18/2024 15:10:00,24.02,91258.88,,,,
6154,05/18/2024 15:15:00,23.89,48537.60,,,,
6155,05/18/2024 15:20:00,23.08,61071.36,,,,
6156,05/18/2024 15:25:00,22.69,84910.08,,,,
6157,05/18/2024 15:30:00,22.52,83783.68,,,,
6158,05/18/2024 15:35:00,22.35,82841.60,,,,
6159,05/18/2024 15:40:00,22.05,81305.60,,,,
6160,05/18/2024 15:45:00,21.75,80158.72,,,,
6161,05/18/2024 15:50:00,21.28,42577.92,,,,
6162,05/18/2024 15:55:00,21.19,63488.00,,,,
6163,05/18/2024 16:00:00,20.85,45916.16,,,,
6164,05/18/2024 16:05:00,20.76,37160.96,,,,
6165,05/18/2024 16:10:00,20.20,56504.32,,,,
6166,05/18/2024 16:15:00,19.73,31406.08,,,,
6167,05/18/2024 16:20:00,19.73,38543.36,,,,
6168,05/18/2024 16:25:00,19.65,23521.28,,,,
6169,05/18/2024 16:30:00,19.22,67051.52,,,,
6170,05/18/2024 16:35:00,18.96,33832.96,,,,
6171,05/18/2024 16:40:00,18.87,31508.48,,,,
6172,05/18/2024 16:45:00,18.53,40867.84,,,,
6173,05/18/2024 16:50:00,18.23,24801.28,,,,
6174,05/18/2024 16:55:00,18.02,19793.92,,,,
6175,05/18/2024 17:00:00,17.80,34088.96,,,,
6176,05/18/2024 17:05:00,17.72,17582.08,,,,
6177,05/18/2024 17:10:00,17.54,24893.44,,,,
6178,05/18/2024 17:15:00,17.41,23879.68,,,,
6179,05/18/2024 17:20:00,17.37,22568.96,,,,
6180,05/18/2024 17:25:00,17.16,26050.56,,,,
6181,05/18/2024 17:30:00,17.24,32839.68,,,,
6182,05/18/2024 17:35:00,17.03,20060.16,,,,
6183,05/18/2024 17:40:00,17.03,19696.64,,,,
6184,05/18/2024 17:45:00,16.77,20884.48,,,,
6185,05/18/2024 17:50:00,16.73,21504.00,,,,
6186,05/18/2024 17:55:00,16.51,23859.20,,,,
6187,05/18/2024 18:00:00,16.60,20193.28,,,,
6188,05/18/2024 18:05:00,16.77,13542.40,,,,
6189,05/18/2024 18:10:00,16.64,10946.56,,,,
6190,05/18/2024 18:15:00,16.60,5018.88,,,,
6191,05/18/2024 18:20:00,16.39,3552.00,,,,
6192,05/18/2024 18:25:00,16.34,2685.44,,,,
6193,05/18/2024 18:30:00,16.39,3575.04,,,,
6194,05/18/2024 18:35:00,16.21,2720.00,,,,
6195,05/18/2024 18:40:00,16.13,3646.72,,,,
6196,05/18/2024 18:45:00,15.96,3264.00,,,,
6197,05/18/2024 18:50:00,16.00,1991.04,,,,
6198,05/18/2024 18:55:00,16.08,1998.08,,,,
6199,05/18/2024 19:00:00,16.04,2212.48,,,,
6200,05/18/2024 19:05:00,15.91,1917.44,,,,
6201,05/18/2024 19:10:00,15.96,1582.08,,,,
6202,05/18/2024 19:15:00,15.83,1305.28,,,,
6203,05/18/2024 19:20:00,15.83,1692.16,,,,
6204,05/18/2024 19:25:00,15.87,459.04,,,,
6205,05/18/2024 19:30:00,15.78,1075.52,,,,
6206,05/18/2024 19:35:00,15.74,520.64,,,,
6207,05/18/2024 19:40:00,15.78,371.68,,,,
6208,05/18/2024 19:45:00,15.83,246.88,,,,
6209,05/18/2024 19:50:00,15.70,207.04,,,,
6210,05/18/2024 19:55:00,15.61,96.64,,,,
6211,05/18/2024 20:00:00,15.53,44.22,,,,
6212,05/18/2024 20:05:00,15.57,23.85,,,,
6213,05/18/2024 20:10:00,15.44,5.85,,,,
6214,05/18/2024 20:15:00,15.44,2.25,,,,
6215,05/18/2024 20:20:00,15.53,0.67,,,,
6216,05/18/2024 20:25:00,15.53,0.00,,,,
6217,05/18/2024 20:30:00,15.44,0.00,,,,
6218,05/18/2024 20:35:00,15.44,0.00,,,,
6219,05/18/2024 20:40:00,15.53,0.00,,,,
6220,05/18/2024 20:45:00,15.53,0.00,,,,
6221,05/18/2024 20:50:00,15.48,0.00,,,,
6222,05/18/2024 20:55:00,15.44,0.00,,,,
6223,05/18/2024 21:00:00,15.40,0.00,,,,
6224,05/18/2024 21:05:00,15.40,0.00,,,,
6225,05/18/2024 21:10:00,15.31,0.00,,,,
6226,05/18/2024 21:15:00,15.27,0.00,,,,
6227,05/18/2024 21:20:00,15.31,0.00,,,,
6228,05/18/2024 21:25:00,15.27,0.00,,,,
6229,05/18/2024 21:30:00,15.18,0.00,,,,
6230,05/18/2024 21:35:00,15.14,0.00,,,,
6231,05/18/2024 21:40:00,15.18,0.00,,,,
6232,05/18/2024 21:45:00,15.10,0.00,,,,
6233,05/18/2024 21:50:00,15.10,0.00,,,,
6234,05/18/2024 21:55:00,15.14,0.00,,,,
6235,05/18/2024 22:00:00,15.06,0.00,,,,
6236,05/18/2024 22:05:00,15.10,0.00,,,,
6237,05/18/2024 22:10:00,15.01,0.00,,,,
6238,05/18/2024 22:15:00,15.06,0.00,,,,
6239,05/18/2024 22:20:00,15.01,0.00,,,,
6240,05/18/2024 22:25:00,14.97,0.00,,,,
6241,05/18/2024 22:30:00,15.01,0.00,,,,
6242,05/18/2024 22:35:00,14.97,0.00,,,,
6243,05/18/2024 22:40:00,15.01,0.00,,,,
6244,05/18/2024 22:45:00,15.06,0.00,,,,
6245,05/18/2024 22:50:00,15.01,0.00,,,,
6246,05/18/2024 22:55:00,15.01,0.00,,,,
6247,05/18/2024 23:00:00,15.06,0.00,,,,
6248,05/18/2024 23:05:00,15.06,0.00,,,,
6249,05/18/2024 23:10:00,15.06,0.00,,,,
6250,05/18/2024 23:15:00,15.01,0.00,,,,
6251,05/18/2024 23:20:00,15.01,0.00,,,,
6252,05/18/2024 23:25:00,14.97,0.00,,,,
6253,05/18/2024 23:30:00,15.01,0.00,,,,
6254,05/18/2024 23:35:00,15.01,0.00,,,,
6255,05/18/2024 23:40:00,14.97,0.00,,,,
6256,05/18/2024 23:45:00,14.97,0.00,,,,
6257,05/18/2024 23:50:00,14.93,0.00,,,,
6258,05/18/2024 23:55:00,14.97,0.00,,,,
6259,05/19/2024 00:00:00,14.97,0.00,,,,
6260,05/19/2024 00:05:00,14.93,0.00,,,,
6261,05/19/2024 00:10:00,14.93,0.00,,,,
6262,05/19/2024 00:15:00,14.88,0.00,,,,
6263,05/19/2024 00:20:00,14.80,0.00,,,,
6264,05/19/2024 00:25:00,14.80,0.22,,,,
6265,05/19/2024 00:30:00,14.75,0.00,,,,
6266,05/19/2024 00:35:00,14.75,0.00,,,,
6267,05/19/2024 00:40:00,14.58,0.00,,,,
6268,05/19/2024 00:45:00,14.54,0.00,,,,
6269,05/19/2024 00:50:00,14.54,0.00,,,,
6270,05/19/2024 00:55:00,14.63,0.00,,,,
6271,05/19/2024 01:00:00,14.63,0.00,,,,
6272,05/19/2024 01:05:00,14.41,0.00,,,,
6273,05/19/2024 01:10:00,14.33,0.00,,,,
6274,05/19/2024 01:15:00,14.33,0.00,,,,
6275,05/19/2024 01:20:00,14.28,0.00,,,,
6276,05/19/2024 01:25:00,14.15,0.00,,,,
6277,05/19/2024 01:30:00,14.33,0.00,,,,
6278,05/19/2024 01:35:00,14.33,0.00,,,,
6279,05/19/2024 01:40:00,14.28,0.00,,,,
6280,05/19/2024 01:45:00,13.90,0.00,,,,
6281,05/19/2024 01:50:00,14.07,0.00,,,,
6282,05/19/2024 01:55:00,14.03,0.00,,,,
6283,05/19/2024 02:00:00,13.94,0.00,,,,
6284,05/19/2024 02:05:00,13.90,0.00,,,,
6285,05/19/2024 02:10:00,14.03,0.00,,,,
6286,05/19/2024 02:15:00,14.11,0.00,,,,
6287,05/19/2024 02:20:00,14.20,0.00,,,,
6288,05/19/2024 02:25:00,14.03,0.00,,,,
6289,05/19/2024 02:30:00,13.85,0.00,,,,
6290,05/19/2024 02:35:00,13.98,0.00,,,,
6291,05/19/2024 02:40:00,13.90,0.00,,,,
6292,05/19/2024 02:45:00,13.94,0.00,,,,
6293,05/19/2024 02:50:00,13.94,0.00,,,,
6294,05/19/2024 02:55:00,14.11,0.00,,,,
6295,05/19/2024 03:00:00,14.20,0.00,,,,
6296,05/19/2024 03:05:00,14.15,0.00,,,,
6297,05/19/2024 03:10:00,14.15,0.00,,,,
6298,05/19/2024 03:15:00,14.20,0.00,,,,
6299,05/19/2024 03:20:00,14.07,0.00,,,,
6300,05/19/2024 03:25:00,14.20,0.00,,,,
6301,05/19/2024 03:30:00,14.20,0.00,,,,
6302,05/19/2024 03:35:00,14.15,0.22,,,,
6303,05/19/2024 03:40:00,14.11,0.00,,,,
6304,05/19/2024 03:45:00,14.11,0.00,,,,
6305,05/19/2024 03:50:00,14.11,0.00,,,,
6306,05/19/2024 03:55:00,14.11,0.00,,,,
6307,05/19/2024 04:00:00,14.11,0.00,,,,
6308,05/19/2024 04:05:00,14.15,0.00,,,,
6309,05/19/2024 04:10:00,14.07,0.00,,,,
6310,05/19/2024 04:15:00,14.03,0.00,,,,
6311,05/19/2024 04:20:00,14.07,0.00,,,,
6312,05/19/2024 04:25:00,14.03,0.00,,,,
6313,05/19/2024 04:30:00,14.03,0.00,,,,
6314,05/19/2024 04:35:00,13.98,0.00,,,,
6315,05/19/2024 04:40:00,13.98,0.00,,,,
6316,05/19/2024 04:45:00,13.94,0.00,,,,
6317,05/19/2024 04:50:00,13.94,0.00,,,,
6318,05/19/2024 04:55:00,13.94,0.00,,,,
6319,05/19/2024 05:00:00,14.03,0.00,,,,
6320,05/19/2024 05:05:00,13.94,0.00,,,,
6321,05/19/2024 05:10:00,13.90,0.00,,,,
6322,05/19/2024 05:15:00,13.94,0.22,,,,
6323,05/19/2024 05:20:00,13.94,0.67,,,,
6324,05/19/2024 05:25:00,13.94,1.80,,,,
6325,05/19/2024 05:30:00,13.90,5.40,,,,
6326,05/19/2024 05:35:00,13.94,32.97,,,,
6327,05/19/2024 05:40:00,13.94,21.15,,,,
6328,05/19/2024 05:45:00,13.90,80.44,,,,
6329,05/19/2024 05:50:00,13.90,91.24,,,,
6330,05/19/2024 05:55:00,13.85,200.00,,,,
6331,05/19/2024 06:00:00,13.85,392.00,,,,
6332,05/19/2024 06:05:00,13.90,334.56,,,,
6333,05/19/2024 06:10:00,13.85,530.08,,,,
6334,05/19/2024 06:15:00,13.85,573.44,,,,
6335,05/19/2024 06:20:00,13.90,1009.92,,,,
6336,05/19/2024 06:25:00,13.90,1087.36,,,,
6337,05/19/2024 06:30:00,13.85,1204.48,,,,
6338,05/19/2024 06:35:00,13.85,1568.64,,,,
6339,05/19/2024 06:40:00,13.90,2525.44,,,,
6340,05/19/2024 06:45:00,13.90,2872.32,,,,
6341,05/19/2024 06:50:00,13.90,2329.60,,,,
6342,05/19/2024 06:55:00,13.98,2923.52,,,,
6343,05/19/2024 07:00:00,13.94,3769.60,,,,
6344,05/19/2024 07:05:00,13.94,3443.20,,,,
6345,05/19/2024 07:10:00,13.98,2845.44,,,,
6346,05/19/2024 07:15:00,13.98,5442.56,,,,
6347,05/19/2024 07:20:00,13.94,5066.24,,,,
6348,05/19/2024 07:25:00,13.94,5611.52,,,,
6349,05/19/2024 07:30:00,14.03,5854.72,,,,
6350,05/19/2024 07:35:00,14.03,6535.68,,,,
6351,05/19/2024 07:40:00,13.98,5155.84,,,,
6352,05/19/2024 07:45:00,13.98,5224.96,,,,
6353,05/19/2024 07:50:00,14.03,8842.24,,,,
6354,05/19/2024 07:55:00,14.11,7936.00,,,,
6355,05/19/2024 08:00:00,14.11,10101.76,,,,
6356,05/19/2024 08:05:00,14.11,10188.80,,,,
6357,05/19/2024 08:10:00,14.20,10188.80,,,,
6358,05/19/2024 08:15:00,14.20,10844.16,,,,
6359,05/19/2024 08:20:00,14.20,10081.28,,,,
6360,05/19/2024 08:25:00,14.24,7820.80,,,,
6361,05/19/2024 08:30:00,14.33,18104.32,,,,
6362,05/19/2024 08:35:00,14.37,17203.20,,,,
6363,05/19/2024 08:40:00,14.54,12385.28,,,,
6364,05/19/2024 08:45:00,14.67,16179.20,,,,
6365,05/19/2024 08:50:00,14.84,15155.20,,,,
6366,05/19/2024 08:55:00,14.84,18247.68,,,,
6367,05/19/2024 09:00:00,15.06,20316.16,,,,
6368,05/19/2024 09:05:00,15.14,10455.04,,,,
6369,05/19/2024 09:10:00,15.06,25733.12,,,,
6370,05/19/2024 09:15:00,15.18,19025.92,,,,
6371,05/19/2024 09:20:00,15.48,29798.40,,,,
6372,05/19/2024 09:25:00,15.61,27371.52,,,,
6373,05/19/2024 09:30:00,15.96,55132.16,,,,
6374,05/19/2024 09:35:00,15.83,38727.68,,,,
6375,05/19/2024 09:40:00,16.64,60108.80,,,,
6376,05/19/2024 09:45:00,16.69,44707.84,,,,
6377,05/19/2024 09:50:00,16.86,46100.48,,,,
6378,05/19/2024 09:55:00,18.06,65331.20,,,,
6379,05/19/2024 10:00:00,18.44,51937.28,,,,
6380,05/19/2024 10:05:00,18.27,36034.56,,,,
6381,05/19/2024 10:10:00,19.86,78233.60,,,,
6382,05/19/2024 10:15:00,18.83,55767.04,,,,
6383,05/19/2024 10:20:00,19.86,55193.60,,,,
6384,05/19/2024 10:25:00,18.66,24750.08,,,,
6385,05/19/2024 10:30:00,17.97,33351.68,,,,
6386,05/19/2024 10:35:00,18.40,56360.96,,,,
6387,05/19/2024 10:40:00,18.66,81489.92,,,,
6388,05/19/2024 10:45:00,19.13,77537.28,,,,
6389,05/19/2024 10:50:00,19.86,53678.08,,,,
6390,05/19/2024 10:55:00,19.77,38912.00,,,,
6391,05/19/2024 11:00:00,20.93,86671.36,,,,
6392,05/19/2024 11:05:00,21.40,95887.36,,,,
6393,05/19/2024 11:10:00,20.89,65146.88,,,,
6394,05/19/2024 11:15:00,21.40,55992.32,,,,
6395,05/19/2024 11:20:00,22.35,95600.64,,,,
6396,05/19/2024 11:25:00,22.48,95764.48,,,,
6397,05/19/2024 11:30:00,22.91,96829.44,,,,
6398,05/19/2024 11:35:00,23.59,97443.84,,,,
6399,05/19/2024 11:40:00,22.91,30300.16,,,,
6400,05/19/2024 11:45:00,23.16,98508.80,,,,
6401,05/19/2024 11:50:00,23.08,99409.92,,,,
6402,05/19/2024 11:55:00,23.64,32204.80,,,,
6403,05/19/2024 12:00:00,23.46,99901.44,,,,
6404,05/19/2024 12:05:00,24.28,101744.64,,,,
6405,05/19/2024 12:10:00,24.75,102522.88,,,,
6406,05/19/2024 12:15:00,23.81,101908.48,,,,
6407,05/19/2024 12:20:00,24.41,102891.52,,,,
6408,05/19/2024 12:25:00,25.05,103424.00,,,,
6409,05/19/2024 12:30:00,24.79,94412.80,,,,
6410,05/19/2024 12:35:00,25.95,103710.72,,,,
6411,05/19/2024 12:40:00,25.31,103792.64,,,,
6412,05/19/2024 12:45:00,25.39,105717.76,,,,
6413,05/19/2024 12:50:00,26.04,104857.60,,,,
6414,05/19/2024 12:55:00,26.21,104570.88,,,,
6415,05/19/2024 13:00:00,25.78,104079.36,,,,
6416,05/19/2024 13:05:00,26.17,94658.56,,,,
6417,05/19/2024 13:10:00,26.30,105226.24,,,,
6418,05/19/2024 13:15:00,27.45,106127.36,,,,
6419,05/19/2024 13:20:00,25.95,104734.72,,,,
6420,05/19/2024 13:25:00,25.61,106700.80,,,,
6421,05/19/2024 13:30:00,26.25,106209.28,,,,
6422,05/19/2024 13:35:00,26.34,55685.12,,,,
6423,05/19/2024 13:40:00,26.85,105144.32,,,,
6424,05/19/2024 13:45:00,25.69,58122.24,,,,
6425,05/19/2024 13:50:00,26.51,104652.80,,,,
6426,05/19/2024 13:55:00,25.14,103464.96,,,,
6427,05/19/2024 14:00:00,24.92,86876.16,,,,
6428,05/19/2024 14:05:00,25.09,103096.32,,,,
6429,05/19/2024 14:10:00,24.97,104325.12,,,,
6430,05/19/2024 14:15:00,25.39,100843.52,,,,
6431,05/19/2024 14:20:00,25.65,102522.88,,,,
6432,05/19/2024 14:25:00,25.35,101048.32,,,,
6433,05/19/2024 14:30:00,25.39,98713.60,,,,
6434,05/19/2024 14:35:00,24.24,12026.88,,,,
6435,05/19/2024 14:40:00,24.06,97075.20,,,,
6436,05/19/2024 14:45:00,23.59,53104.64,,,,
6437,05/19/2024 14:50:00,24.06,96665.60,,,,
6438,05/19/2024 14:55:00,23.51,95272.96,,,,
6439,05/19/2024 15:00:00,24.02,41717.76,,,,
6440,05/19/2024 15:05:00,24.36,93388.80,,,,
6441,05/19/2024 15:10:00,23.55,39178.24,,,,
6442,05/19/2024 15:15:00,23.21,91217.92,,,,
6443,05/19/2024 15:20:00,22.61,72867.84,,,,
6444,05/19/2024 15:25:00,22.01,88350.72,,,,
6445,05/19/2024 15:30:00,22.01,87080.96,,,,
6446,05/19/2024 15:35:00,22.18,15144.96,,,,
6447,05/19/2024 15:40:00,21.19,49704.96,,,,
6448,05/19/2024 15:45:00,21.49,46366.72,,,,
6449,05/19/2024 15:50:00,21.10,39925.76,,,,
6450,05/19/2024 15:55:00,21.10,81428.48,,,,
