Date,Time_LST_LDT,Height_m
10/5/2023,15:18,1.475232
10/5/2023,15:24,1.475232
10/5/2023,15:30,1.475232
10/5/2023,15:36,1.475232
10/5/2023,15:42,1.46304
10/5/2023,15:48,1.444752
10/5/2023,15:54,1.426464
10/5/2023,16:00,1.405128
10/5/2023,16:06,1.383792
10/5/2023,16:12,1.365504
10/5/2023,16:18,1.353312
10/5/2023,16:24,1.347216
10/5/2023,16:30,1.335024
10/5/2023,16:36,1.319784
10/5/2023,16:42,1.286256
10/5/2023,16:48,1.261872
10/5/2023,16:54,1.252728
10/5/2023,17:00,1.23444
10/5/2023,17:06,1.216152
10/5/2023,17:12,1.197864
10/5/2023,17:18,1.179576
10/5/2023,17:24,1.15824
10/5/2023,17:30,1.139952
10/5/2023,17:36,1.115568
10/5/2023,17:42,1.085088
10/5/2023,17:48,1.05156
10/5/2023,17:54,1.039368
10/5/2023,18:00,1.024128
10/5/2023,18:06,1.008888
10/5/2023,18:12,0.987552
10/5/2023,18:18,0.963168
10/5/2023,18:24,0.92964
10/5/2023,18:30,0.908304
10/5/2023,18:36,0.893064
10/5/2023,18:42,0.86868
10/5/2023,18:48,0.841248
10/5/2023,18:54,0.816864
10/5/2023,19:00,0.798576
10/5/2023,19:06,0.771144
10/5/2023,19:12,0.737616
10/5/2023,19:18,0.71628
10/5/2023,19:24,0.694944
10/5/2023,19:30,0.676656
10/5/2023,19:36,0.652272
10/5/2023,19:42,0.637032
10/5/2023,19:48,0.615696
10/5/2023,19:54,0.588264
10/5/2023,20:00,0.566928
10/5/2023,20:06,0.551688
10/5/2023,20:12,0.536448
10/5/2023,20:18,0.521208
10/5/2023,20:24,0.505968
10/5/2023,20:30,0.496824
10/5/2023,20:36,0.481584
10/5/2023,20:42,0.466344
10/5/2023,20:48,0.448056
10/5/2023,20:54,0.44196
10/5/2023,21:00,0.429768
10/5/2023,21:06,0.414528
10/5/2023,21:12,0.39624
10/5/2023,21:18,0.381
10/5/2023,21:24,0.36576
10/5/2023,21:30,0.347472
10/5/2023,21:36,0.338328
10/5/2023,21:42,0.332232
10/5/2023,21:48,0.326136
10/5/2023,21:54,0.326136
10/5/2023,22:00,0.326136
10/5/2023,22:06,0.326136
10/5/2023,22:12,0.326136
10/5/2023,22:18,0.32004
10/5/2023,22:24,0.316992
10/5/2023,22:30,0.32004
10/5/2023,22:36,0.313944
10/5/2023,22:42,0.310896
10/5/2023,22:48,0.313944
10/5/2023,22:54,0.323088
10/5/2023,23:00,0.32004
10/5/2023,23:06,0.313944
10/5/2023,23:12,0.32004
10/5/2023,23:18,0.33528
10/5/2023,23:24,0.353568
10/5/2023,23:30,0.353568
10/5/2023,23:36,0.353568
10/5/2023,23:42,0.353568
10/5/2023,23:48,0.368808
10/5/2023,23:54,0.374904
10/6/2023,0:00,0.381
10/6/2023,0:06,0.390144
10/6/2023,0:12,0.408432
10/6/2023,0:18,0.42672
10/6/2023,0:24,0.448056
10/6/2023,0:30,0.4572
10/6/2023,0:36,0.460248
10/6/2023,0:42,0.469392
10/6/2023,0:48,0.490728
10/6/2023,0:54,0.515112
10/6/2023,1:00,0.530352
10/6/2023,1:06,0.542544
10/6/2023,1:12,0.560832
10/6/2023,1:18,0.588264
10/6/2023,1:24,0.612648
10/6/2023,1:30,0.615696
10/6/2023,1:36,0.627888
10/6/2023,1:42,0.649224
10/6/2023,1:48,0.676656
10/6/2023,1:54,0.694944
10/6/2023,2:00,0.710184
10/6/2023,2:06,0.719328
10/6/2023,2:12,0.734568
10/6/2023,2:18,0.758952
10/6/2023,2:24,0.780288
10/6/2023,2:30,0.79248
10/6/2023,2:36,0.80772
10/6/2023,2:42,0.826008
10/6/2023,2:48,0.847344
10/6/2023,2:54,0.86868
10/6/2023,3:00,0.88392
10/6/2023,3:06,0.89916
10/6/2023,3:12,0.917448
10/6/2023,3:18,0.94488
10/6/2023,3:24,0.969264
10/6/2023,3:30,0.981456
10/6/2023,3:36,0.987552
10/6/2023,3:42,0.999744
10/6/2023,3:48,1.02108
10/6/2023,3:54,1.039368
10/6/2023,4:00,1.057656
10/6/2023,4:06,1.069848
10/6/2023,4:12,1.088136
10/6/2023,4:18,1.103376
10/6/2023,4:24,1.121664
10/6/2023,4:30,1.124712
10/6/2023,4:36,1.130808
10/6/2023,4:42,1.133856
10/6/2023,4:48,1.146048
10/6/2023,4:54,1.155192
10/6/2023,5:00,1.161288
10/6/2023,5:06,1.17348
10/6/2023,5:12,1.179576
10/6/2023,5:18,1.179576
10/6/2023,5:24,1.182624
10/6/2023,5:30,1.185672
10/6/2023,5:36,1.185672
10/6/2023,5:42,1.207008
10/6/2023,5:48,1.228344
10/6/2023,5:54,1.243584
10/6/2023,6:00,1.243584
10/6/2023,6:06,1.240536
10/6/2023,6:12,1.23444
10/6/2023,6:18,1.231392
10/6/2023,6:24,1.23444
10/6/2023,6:30,1.23444
10/6/2023,6:36,1.240536
10/6/2023,6:42,1.255776
10/6/2023,6:48,1.28016
10/6/2023,6:54,1.28016
10/6/2023,7:00,1.261872
10/6/2023,7:06,1.246632
10/6/2023,7:12,1.23444
10/6/2023,7:18,1.231392
10/6/2023,7:24,1.243584
10/6/2023,7:30,1.24968
10/6/2023,7:36,1.258824
10/6/2023,7:42,1.267968
10/6/2023,7:48,1.283208
10/6/2023,7:54,1.28016
10/6/2023,8:00,1.271016
10/6/2023,8:06,1.255776
10/6/2023,8:12,1.24968
10/6/2023,8:18,1.252728
10/6/2023,8:24,1.252728
10/6/2023,8:30,1.240536
10/6/2023,8:36,1.231392
10/6/2023,8:42,1.231392
10/6/2023,8:48,1.228344
10/6/2023,8:54,1.225296
10/6/2023,9:00,1.2192
10/6/2023,9:06,1.2192
10/6/2023,9:12,1.228344
10/6/2023,9:18,1.237488
10/6/2023,9:24,1.231392
10/6/2023,9:30,1.228344
10/6/2023,9:36,1.225296
10/6/2023,9:42,1.222248
10/6/2023,9:48,1.222248
10/6/2023,9:54,1.225296
10/6/2023,10:00,1.231392
10/6/2023,10:06,1.246632
10/6/2023,10:12,1.26492
10/6/2023,10:18,1.271016
10/6/2023,10:24,1.261872
10/6/2023,10:30,1.258824
10/6/2023,10:36,1.255776
10/6/2023,10:42,1.258824
10/6/2023,10:48,1.252728
10/6/2023,10:54,1.255776
10/6/2023,11:00,1.258824
10/6/2023,11:06,1.258824
10/6/2023,11:12,1.261872
10/6/2023,11:18,1.26492
10/6/2023,11:24,1.267968
10/6/2023,11:30,1.277112
10/6/2023,11:36,1.283208
10/6/2023,11:42,1.283208
10/6/2023,11:48,1.283208
10/6/2023,11:54,1.286256
10/6/2023,12:00,1.286256
10/6/2023,12:06,1.289304
10/6/2023,12:12,1.289304
10/6/2023,12:18,1.292352
10/6/2023,12:24,1.307592
10/6/2023,12:30,1.322832
10/6/2023,12:36,1.344168
10/6/2023,12:42,1.350264
10/6/2023,12:48,1.35636
10/6/2023,12:54,1.35636
10/6/2023,13:00,1.353312
10/6/2023,13:06,1.35636
10/6/2023,13:12,1.362456
10/6/2023,13:18,1.3716
10/6/2023,13:24,1.38684
10/6/2023,13:30,1.405128
10/6/2023,13:36,1.420368
10/6/2023,13:42,1.429512
10/6/2023,13:48,1.429512
10/6/2023,13:54,1.429512
10/6/2023,14:00,1.429512
10/6/2023,14:06,1.438656
10/6/2023,14:12,1.450848
10/6/2023,14:18,1.456944
10/6/2023,14:24,1.46304
10/6/2023,14:30,1.469136
10/6/2023,14:36,1.469136
10/6/2023,14:42,1.466088
10/6/2023,14:48,1.46304
10/6/2023,14:54,1.459992
10/6/2023,15:00,1.456944
10/6/2023,15:06,1.466088
10/6/2023,15:12,1.47828
10/6/2023,15:18,1.490472
10/6/2023,15:24,1.496568
10/6/2023,15:30,1.511808
10/6/2023,15:36,1.505712
10/6/2023,15:42,1.484376
10/6/2023,15:48,1.46304
10/6/2023,15:54,1.459992
10/6/2023,16:00,1.466088
10/6/2023,16:06,1.472184
10/6/2023,16:12,1.47828
10/6/2023,16:18,1.47828
10/6/2023,16:24,1.481328
10/6/2023,16:30,1.481328
10/6/2023,16:36,1.47828
10/6/2023,16:42,1.456944
10/6/2023,16:48,1.459992
10/6/2023,16:54,1.435608
10/6/2023,17:00,1.43256
10/6/2023,17:06,1.41732
10/6/2023,17:12,1.411224
10/6/2023,17:18,1.392936
10/6/2023,17:24,1.389888
10/6/2023,17:30,1.383792
10/6/2023,17:36,1.383792
10/6/2023,17:42,1.359408
10/6/2023,17:48,1.338072
10/6/2023,17:54,1.313688
10/6/2023,18:00,1.2954
10/6/2023,18:06,1.274064
10/6/2023,18:12,1.24968
10/6/2023,18:18,1.228344
10/6/2023,18:24,1.210056
10/6/2023,18:30,1.20396
10/6/2023,18:36,1.185672
10/6/2023,18:42,1.17348
10/6/2023,18:48,1.149096
10/6/2023,18:54,1.124712
10/6/2023,19:00,1.091184
10/6/2023,19:06,1.060704
10/6/2023,19:12,1.033272
10/6/2023,19:18,1.02108
10/6/2023,19:24,1.014984
10/6/2023,19:30,1.002792
10/6/2023,19:36,0.978408
10/6/2023,19:42,0.950976
10/6/2023,19:48,0.935736
10/6/2023,19:54,0.9144
10/6/2023,20:00,0.890016
10/6/2023,20:06,0.856488
10/6/2023,20:12,0.829056
10/6/2023,20:18,0.80772
10/6/2023,20:24,0.786384
10/6/2023,20:30,0.762
10/6/2023,20:36,0.737616
10/6/2023,20:42,0.710184
10/6/2023,20:48,0.688848
10/6/2023,20:54,0.667512
10/6/2023,21:00,0.646176
10/6/2023,21:06,0.62484
10/6/2023,21:12,0.603504
10/6/2023,21:18,0.576072
10/6/2023,21:24,0.557784
10/6/2023,21:30,0.536448
10/6/2023,21:36,0.515112
10/6/2023,21:42,0.484632
10/6/2023,21:48,0.466344
10/6/2023,21:54,0.4572
10/6/2023,22:00,0.448056
10/6/2023,22:06,0.435864
10/6/2023,22:12,0.423672
10/6/2023,22:18,0.41148
10/6/2023,22:24,0.402336
10/6/2023,22:30,0.387096
10/6/2023,22:36,0.36576
10/6/2023,22:42,0.341376
10/6/2023,22:48,0.329184
10/6/2023,22:54,0.32004
10/6/2023,23:00,0.316992
10/6/2023,23:06,0.307848
10/6/2023,23:12,0.310896
10/6/2023,23:18,0.3048
10/6/2023,23:24,0.307848
10/6/2023,23:30,0.3048
10/6/2023,23:36,0.301752
10/6/2023,23:42,0.280416
10/6/2023,23:48,0.271272
10/6/2023,23:54,0.268224
10/7/2023,0:00,0.277368
10/7/2023,0:06,0.286512
10/7/2023,0:12,0.3048
10/7/2023,0:18,0.313944
10/7/2023,0:24,0.329184
10/7/2023,0:30,0.332232
10/7/2023,0:36,0.33528
10/7/2023,0:42,0.332232
10/7/2023,0:48,0.329184
10/7/2023,0:54,0.332232
10/7/2023,1:00,0.347472
10/7/2023,1:06,0.371856
10/7/2023,1:12,0.39624
10/7/2023,1:18,0.41148
10/7/2023,1:24,0.429768
10/7/2023,1:30,0.454152
10/7/2023,1:36,0.460248
10/7/2023,1:42,0.469392
10/7/2023,1:48,0.475488
10/7/2023,1:54,0.496824
10/7/2023,2:00,0.509016
10/7/2023,2:06,0.521208
10/7/2023,2:12,0.530352
10/7/2023,2:18,0.554736
10/7/2023,2:24,0.582168
10/7/2023,2:30,0.6096
10/7/2023,2:36,0.62484
10/7/2023,2:42,0.649224
10/7/2023,2:48,0.67056
10/7/2023,2:54,0.691896
10/7/2023,3:00,0.707136
10/7/2023,3:06,0.725424
10/7/2023,3:12,0.740664
10/7/2023,3:18,0.768096
10/7/2023,3:24,0.804672
10/7/2023,3:30,0.835152
10/7/2023,3:36,0.865632
10/7/2023,3:42,0.893064
10/7/2023,3:48,0.920496
10/7/2023,3:54,0.94488
10/7/2023,4:00,0.96012
10/7/2023,4:06,0.963168
10/7/2023,4:12,0.987552
10/7/2023,4:18,0.999744
10/7/2023,4:24,1.030224
10/7/2023,4:30,1.042416
10/7/2023,4:36,1.060704
10/7/2023,4:42,1.08204
10/7/2023,4:48,1.106424
10/7/2023,4:54,1.121664
10/7/2023,5:00,1.136904
10/7/2023,5:06,1.146048
10/7/2023,5:12,1.167384
10/7/2023,5:18,1.176528
10/7/2023,5:24,1.191768
10/7/2023,5:30,1.20396
10/7/2023,5:36,1.20396
10/7/2023,5:42,1.225296
10/7/2023,5:48,1.24968
10/7/2023,5:54,1.261872
10/7/2023,6:00,1.283208
10/7/2023,6:06,1.289304
10/7/2023,6:12,1.304544
10/7/2023,6:18,1.301496
10/7/2023,6:24,1.319784
10/7/2023,6:30,1.322832
10/7/2023,6:36,1.328928
10/7/2023,6:42,1.32588
10/7/2023,6:48,1.335024
10/7/2023,6:54,1.335024
10/7/2023,7:00,1.34112
10/7/2023,7:06,1.347216
10/7/2023,7:12,1.350264
10/7/2023,7:18,1.35636
10/7/2023,7:24,1.353312
10/7/2023,7:30,1.34112
10/7/2023,7:36,1.331976
10/7/2023,7:42,1.319784
10/7/2023,7:48,1.31064
10/7/2023,7:54,1.304544
10/7/2023,8:00,1.313688
10/7/2023,8:06,1.32588
10/7/2023,8:12,1.338072
10/7/2023,8:18,1.335024
10/7/2023,8:24,1.32588
10/7/2023,8:30,1.31064
10/7/2023,8:36,1.301496
10/7/2023,8:42,1.283208
10/7/2023,8:48,1.277112
10/7/2023,8:54,1.267968
10/7/2023,9:00,1.271016
10/7/2023,9:06,1.283208
10/7/2023,9:12,1.286256
10/7/2023,9:18,1.274064
10/7/2023,9:24,1.267968
10/7/2023,9:30,1.261872
10/7/2023,9:36,1.246632
10/7/2023,9:42,1.231392
10/7/2023,9:48,1.216152
10/7/2023,9:54,1.200912
10/7/2023,10:00,1.194816
10/7/2023,10:06,1.194816
10/7/2023,10:12,1.194816
10/7/2023,10:18,1.191768
10/7/2023,10:24,1.18872
10/7/2023,10:30,1.182624
10/7/2023,10:36,1.170432
10/7/2023,10:42,1.152144
10/7/2023,10:48,1.146048
10/7/2023,10:54,1.136904
10/7/2023,11:00,1.133856
10/7/2023,11:06,1.130808
10/7/2023,11:12,1.130808
10/7/2023,11:18,1.130808
10/7/2023,11:24,1.139952
10/7/2023,11:30,1.133856
10/7/2023,11:36,1.12776
10/7/2023,11:42,1.121664
10/7/2023,11:48,1.130808
10/7/2023,11:54,1.130808
10/7/2023,12:00,1.124712
10/7/2023,12:06,1.115568
10/7/2023,12:12,1.106424
10/7/2023,12:18,1.115568
10/7/2023,12:24,1.130808
10/7/2023,12:30,1.136904
10/7/2023,12:36,1.136904
10/7/2023,12:42,1.152144
10/7/2023,12:48,1.164336
10/7/2023,12:54,1.161288
10/7/2023,13:00,1.149096
10/7/2023,13:06,1.149096
10/7/2023,13:12,1.139952
10/7/2023,13:18,1.155192
10/7/2023,13:24,1.17348
10/7/2023,13:30,1.18872
10/7/2023,13:36,1.194816
10/7/2023,13:42,1.200912
10/7/2023,13:48,1.213104
10/7/2023,13:54,1.2192
10/7/2023,14:00,1.216152
10/7/2023,14:06,1.2192
10/7/2023,14:12,1.200912
10/7/2023,14:18,1.2192
10/7/2023,14:24,1.267968
10/7/2023,14:30,1.28016
10/7/2023,14:36,1.304544
10/7/2023,14:42,1.304544
10/7/2023,14:48,1.335024
10/7/2023,14:54,1.328928
10/7/2023,15:00,1.347216
10/7/2023,15:06,1.338072
10/7/2023,15:12,1.350264
10/7/2023,15:18,1.347216
10/7/2023,15:24,1.362456
10/7/2023,15:30,1.3716
10/7/2023,15:36,1.399032
10/7/2023,15:42,1.405128
10/7/2023,15:48,1.438656
10/7/2023,15:54,1.453896
10/7/2023,16:00,1.466088
10/7/2023,16:06,1.459992
10/7/2023,16:12,1.472184
10/7/2023,16:18,1.466088
10/7/2023,16:24,1.459992
10/7/2023,16:30,1.450848
10/7/2023,16:36,1.456944
10/7/2023,16:42,1.469136
10/7/2023,16:48,1.481328
10/7/2023,16:54,1.49352
10/7/2023,17:00,1.514856
10/7/2023,17:06,1.520952
10/7/2023,17:12,1.514856
10/7/2023,17:18,1.502664
10/7/2023,17:24,1.481328
10/7/2023,17:30,1.459992
10/7/2023,17:36,1.46304
10/7/2023,17:42,1.453896
10/7/2023,17:48,1.466088
10/7/2023,17:54,1.450848
10/7/2023,18:00,1.466088
10/7/2023,18:06,1.459992
10/7/2023,18:12,1.4478
10/7/2023,18:18,1.420368
10/7/2023,18:24,1.414272
10/7/2023,18:30,1.408176
10/7/2023,18:36,1.414272
10/7/2023,18:42,1.399032
10/7/2023,18:48,1.377696
10/7/2023,18:54,1.344168
10/7/2023,19:00,1.335024
10/7/2023,19:06,1.31064
10/7/2023,19:12,1.298448
10/7/2023,19:18,1.277112
10/7/2023,19:24,1.267968
10/7/2023,19:30,1.252728
10/7/2023,19:36,1.240536
10/7/2023,19:42,1.210056
10/7/2023,19:48,1.176528
10/7/2023,19:54,1.152144
10/7/2023,20:00,1.139952
10/7/2023,20:06,1.115568
10/7/2023,20:12,1.091184
10/7/2023,20:18,1.069848
10/7/2023,20:24,1.054608
10/7/2023,20:30,1.033272
10/7/2023,20:36,1.00584
10/7/2023,20:42,0.966216
10/7/2023,20:48,0.932688
10/7/2023,20:54,0.905256
10/7/2023,21:00,0.88392
10/7/2023,21:06,0.862584
10/7/2023,21:12,0.841248
10/7/2023,21:18,0.810768
10/7/2023,21:24,0.783336
10/7/2023,21:30,0.752856
10/7/2023,21:36,0.728472
10/7/2023,21:42,0.70104
10/7/2023,21:48,0.679704
10/7/2023,21:54,0.661416
10/7/2023,22:00,0.643128
10/7/2023,22:06,0.615696
10/7/2023,22:12,0.576072
10/7/2023,22:18,0.539496
10/7/2023,22:24,0.515112
10/7/2023,22:30,0.505968
10/7/2023,22:36,0.496824
10/7/2023,22:42,0.481584
10/7/2023,22:48,0.469392
10/7/2023,22:54,0.460248
10/7/2023,23:00,0.438912
10/7/2023,23:06,0.414528
10/7/2023,23:12,0.384048
10/7/2023,23:18,0.362712
10/7/2023,23:24,0.344424
10/7/2023,23:30,0.33528
10/7/2023,23:36,0.33528
10/7/2023,23:42,0.316992
10/7/2023,23:48,0.301752
10/7/2023,23:54,0.28956
10/8/2023,0:00,0.280416
10/8/2023,0:06,0.256032
10/8/2023,0:12,0.234696
10/8/2023,0:18,0.2286
10/8/2023,0:24,0.237744
10/8/2023,0:30,0.249936
10/8/2023,0:36,0.256032
10/8/2023,0:42,0.249936
10/8/2023,0:48,0.24384
10/8/2023,0:54,0.252984
10/8/2023,1:00,0.256032
10/8/2023,1:06,0.262128
10/8/2023,1:12,0.271272
10/8/2023,1:18,0.283464
10/8/2023,1:24,0.286512
10/8/2023,1:30,0.298704
10/8/2023,1:36,0.32004
10/8/2023,1:42,0.326136
10/8/2023,1:48,0.332232
10/8/2023,1:54,0.344424
10/8/2023,2:00,0.36576
10/8/2023,2:06,0.381
10/8/2023,2:12,0.405384
10/8/2023,2:18,0.42672
10/8/2023,2:24,0.445008
10/8/2023,2:30,0.454152
10/8/2023,2:36,0.463296
10/8/2023,2:42,0.478536
10/8/2023,2:48,0.505968
10/8/2023,2:54,0.5334
10/8/2023,3:00,0.557784
10/8/2023,3:06,0.576072
10/8/2023,3:12,0.600456
10/8/2023,3:18,0.62484
10/8/2023,3:24,0.643128
10/8/2023,3:30,0.658368
10/8/2023,3:36,0.679704
10/8/2023,3:42,0.710184
10/8/2023,3:48,0.749808
10/8/2023,3:54,0.786384
10/8/2023,4:00,0.813816
10/8/2023,4:06,0.8382
10/8/2023,4:12,0.856488
10/8/2023,4:18,0.871728
10/8/2023,4:24,0.886968
10/8/2023,4:30,0.9144
10/8/2023,4:36,0.94488
10/8/2023,4:42,0.972312
10/8/2023,4:48,1.002792
10/8/2023,4:54,1.042416
10/8/2023,5:00,1.069848
10/8/2023,5:06,1.091184
10/8/2023,5:12,1.109472
10/8/2023,5:18,1.118616
10/8/2023,5:24,1.12776
10/8/2023,5:30,1.149096
10/8/2023,5:36,1.17348
10/8/2023,5:42,1.20396
10/8/2023,5:48,1.222248
10/8/2023,5:54,1.252728
10/8/2023,6:00,1.271016
10/8/2023,6:06,1.286256
10/8/2023,6:12,1.2954
10/8/2023,6:18,1.313688
10/8/2023,6:24,1.316736
10/8/2023,6:30,1.335024
10/8/2023,6:36,1.344168
10/8/2023,6:42,1.362456
10/8/2023,6:48,1.3716
10/8/2023,6:54,1.380744
10/8/2023,7:00,1.380744
10/8/2023,7:06,1.383792
10/8/2023,7:12,1.38684
10/8/2023,7:18,1.389888
10/8/2023,7:24,1.38684
10/8/2023,7:30,1.395984
10/8/2023,7:36,1.40208
10/8/2023,7:42,1.408176
10/8/2023,7:48,1.40208
10/8/2023,7:54,1.399032
10/8/2023,8:00,1.395984
10/8/2023,8:06,1.392936
10/8/2023,8:12,1.383792
10/8/2023,8:18,1.380744
10/8/2023,8:24,1.377696
10/8/2023,8:30,1.377696
10/8/2023,8:36,1.374648
10/8/2023,8:42,1.368552
10/8/2023,8:48,1.347216
10/8/2023,8:54,1.335024
10/8/2023,9:00,1.328928
10/8/2023,9:06,1.328928
10/8/2023,9:12,1.319784
10/8/2023,9:18,1.307592
10/8/2023,9:24,1.2954
10/8/2023,9:30,1.292352
10/8/2023,9:36,1.286256
10/8/2023,9:42,1.271016
10/8/2023,9:48,1.255776
10/8/2023,9:54,1.24968
10/8/2023,10:00,1.240536
10/8/2023,10:06,1.222248
10/8/2023,10:12,1.20396
10/8/2023,10:18,1.182624
10/8/2023,10:24,1.164336
10/8/2023,10:30,1.164336
10/8/2023,10:36,1.15824
10/8/2023,10:42,1.155192
10/8/2023,10:48,1.143
10/8/2023,10:54,1.133856
10/8/2023,11:00,1.115568
10/8/2023,11:06,1.09728
10/8/2023,11:12,1.069848
10/8/2023,11:18,1.05156
10/8/2023,11:24,1.042416
10/8/2023,11:30,1.042416
10/8/2023,11:36,1.039368
10/8/2023,11:42,1.045464
10/8/2023,11:48,1.042416
10/8/2023,11:54,1.042416
10/8/2023,12:00,1.030224
10/8/2023,12:06,1.011936
10/8/2023,12:12,0.9906
10/8/2023,12:18,0.972312
10/8/2023,12:24,0.972312
10/8/2023,12:30,0.978408
10/8/2023,12:36,0.981456
10/8/2023,12:42,0.987552
10/8/2023,12:48,0.993648
10/8/2023,12:54,0.987552
10/8/2023,13:00,0.987552
10/8/2023,13:06,1.002792
10/8/2023,13:12,1.00584
10/8/2023,13:18,0.999744
10/8/2023,13:24,0.999744
10/8/2023,13:30,1.002792
10/8/2023,13:36,1.011936
10/8/2023,13:42,1.014984
10/8/2023,13:48,1.024128
10/8/2023,13:54,1.033272
10/8/2023,14:00,1.045464
10/8/2023,14:06,1.0668
10/8/2023,14:12,1.0668
10/8/2023,14:18,1.057656
10/8/2023,14:24,1.060704
10/8/2023,14:30,1.075944
10/8/2023,14:36,1.091184
10/8/2023,14:42,1.11252
10/8/2023,14:48,1.130808
10/8/2023,14:54,1.15824
10/8/2023,15:00,1.182624
10/8/2023,15:06,1.20396
10/8/2023,15:12,1.200912
10/8/2023,15:18,1.207008
10/8/2023,15:24,1.213104
10/8/2023,15:30,1.228344
10/8/2023,15:36,1.243584
10/8/2023,15:42,1.258824
10/8/2023,15:48,1.286256
10/8/2023,15:54,1.313688
10/8/2023,16:00,1.344168
10/8/2023,16:06,1.35636
10/8/2023,16:12,1.362456
10/8/2023,16:18,1.377696
10/8/2023,16:24,1.399032
10/8/2023,16:30,1.414272
10/8/2023,16:36,1.420368
10/8/2023,16:42,1.438656
10/8/2023,16:48,1.456944
10/8/2023,16:54,1.466088
10/8/2023,17:00,1.475232
10/8/2023,17:06,1.487424
10/8/2023,17:12,1.49352
10/8/2023,17:18,1.502664
10/8/2023,17:24,1.524
10/8/2023,17:30,1.536192
10/8/2023,17:36,1.536192
10/8/2023,17:42,1.524
10/8/2023,17:48,1.530096
10/8/2023,17:54,1.530096
10/8/2023,18:00,1.548384
10/8/2023,18:06,1.55448
10/8/2023,18:12,1.560576
10/8/2023,18:18,1.557528
10/8/2023,18:24,1.55448
10/8/2023,18:30,1.551432
10/8/2023,18:36,1.551432
10/8/2023,18:42,1.533144
10/8/2023,18:48,1.520952
10/8/2023,18:54,1.530096
10/8/2023,19:00,1.542288
10/8/2023,19:06,1.536192
10/8/2023,19:12,1.524
10/8/2023,19:18,1.502664
10/8/2023,19:24,1.484376
10/8/2023,19:30,1.466088
10/8/2023,19:36,1.453896
10/8/2023,19:42,1.438656
10/8/2023,19:48,1.420368
10/8/2023,19:54,1.411224
10/8/2023,20:00,1.405128
10/8/2023,20:06,1.38684
10/8/2023,20:12,1.35636
10/8/2023,20:18,1.32588
10/8/2023,20:24,1.304544
10/8/2023,20:30,1.283208
10/8/2023,20:36,1.24968
10/8/2023,20:42,1.2192
10/8/2023,20:48,1.194816
10/8/2023,20:54,1.17348
10/8/2023,21:00,1.149096
10/8/2023,21:06,1.12776
10/8/2023,21:12,1.091184
10/8/2023,21:18,1.057656
10/8/2023,21:24,1.030224
10/8/2023,21:30,1.008888
10/8/2023,21:36,0.97536
10/8/2023,21:42,0.941832
10/8/2023,21:48,0.917448
10/8/2023,21:54,0.893064
10/8/2023,22:00,0.86868
10/8/2023,22:06,0.8382
10/8/2023,22:12,0.80772
10/8/2023,22:18,0.768096
10/8/2023,22:24,0.737616
10/8/2023,22:30,0.710184
10/8/2023,22:36,0.676656
10/8/2023,22:42,0.643128
10/8/2023,22:48,0.627888
10/8/2023,22:54,0.612648
10/8/2023,23:00,0.597408
10/8/2023,23:06,0.573024
10/8/2023,23:12,0.542544
10/8/2023,23:18,0.505968
10/8/2023,23:24,0.469392
10/8/2023,23:30,0.44196
10/8/2023,23:36,0.417576
10/8/2023,23:42,0.393192
10/8/2023,23:48,0.374904
10/8/2023,23:54,0.362712
10/9/2023,0:00,0.35052
10/9/2023,0:06,0.341376
10/9/2023,0:12,0.326136
10/9/2023,0:18,0.301752
10/9/2023,0:24,0.286512
10/9/2023,0:30,0.27432
10/9/2023,0:36,0.262128
10/9/2023,0:42,0.240792
10/9/2023,0:48,0.225552
10/9/2023,0:54,0.2286
10/9/2023,1:00,0.237744
10/9/2023,1:06,0.24384
10/9/2023,1:12,0.252984
10/9/2023,1:18,0.265176
10/9/2023,1:24,0.27432
10/9/2023,1:30,0.268224
10/9/2023,1:36,0.256032
10/9/2023,1:42,0.24384
10/9/2023,1:48,0.240792
10/9/2023,1:54,0.24384
10/9/2023,2:00,0.252984
10/9/2023,2:06,0.27432
10/9/2023,2:12,0.295656
10/9/2023,2:18,0.310896
10/9/2023,2:24,0.323088
10/9/2023,2:30,0.341376
10/9/2023,2:36,0.341376
10/9/2023,2:42,0.33528
10/9/2023,2:48,0.338328
10/9/2023,2:54,0.368808
10/9/2023,3:00,0.402336
10/9/2023,3:06,0.423672
10/9/2023,3:12,0.448056
10/9/2023,3:18,0.484632
10/9/2023,3:24,0.524256
10/9/2023,3:30,0.551688
10/9/2023,3:36,0.576072
10/9/2023,3:42,0.591312
10/9/2023,3:48,0.606552
10/9/2023,3:54,0.621792
10/9/2023,4:00,0.643128
10/9/2023,4:06,0.679704
10/9/2023,4:12,0.722376
10/9/2023,4:18,0.749808
10/9/2023,4:24,0.789432
10/9/2023,4:30,0.835152
10/9/2023,4:36,0.856488
10/9/2023,4:42,0.871728
10/9/2023,4:48,0.886968
10/9/2023,4:54,0.911352
10/9/2023,5:00,0.926592
10/9/2023,5:06,0.969264
10/9/2023,5:12,0.987552
10/9/2023,5:18,1.033272
10/9/2023,5:24,1.057656
10/9/2023,5:30,1.08204
10/9/2023,5:36,1.088136
10/9/2023,5:42,1.121664
10/9/2023,5:48,1.15824
10/9/2023,5:54,1.200912
10/9/2023,6:00,1.210056
10/9/2023,6:06,1.231392
10/9/2023,6:12,1.24968
10/9/2023,6:18,1.261872
10/9/2023,6:24,1.283208
10/9/2023,6:30,1.28016
10/9/2023,6:36,1.292352
